commodity,equity,correlation,z_score_corr,lag1,lag3,lag5,lag10,lag20
Gasoline,Fortuna,0.14066651406740674,0.13093854420984913,-0.03948784903163045,-0.015500467351645874,0.010930190312588385,0.021462033779794987,-0.0415158092975753
Aluminum,Newmont,0.1402998825653845,0.11266913748324447,-0.03807524974060242,-0.009979428188010715,-0.007870892585325518,-0.007798389750310465,-0.004774223328952207
WTI_Oil,Wheaton,0.14018797758741405,0.1479338848239974,0.0223256819137732,0.033862327875342206,-0.009002557099945751,0.018834219261554673,-0.0024839691201228404
WTI_Oil,Newmont,0.13969585509728996,0.14029972796808904,0.024845954506711097,0.019681592642305266,-0.01949141008547206,0.019799971838476076,-0.03601431050425129
Gasoline,Endeavour,0.13927037151207913,0.1354363927306042,-0.04897090615433589,-0.014333399502617347,0.009227058460138092,0.014526195854805569,-0.036869409369472673
Gasoline,MAGSilver,0.1391882438106881,0.1419890492345531,-0.039752025928319175,0.004739818922814202,-0.00505882566026283,0.032326080997834926,-0.02688617787945091
Corn,RioTinto,0.13741972960724436,0.14033564412863858,-0.003380307748588868,-0.007382216707006513,-0.0402374274917001,-0.005212883172019102,0.026907245206307873
Aluminum,Agnico,0.13619705839241972,0.11769568369690643,-0.046071556253189275,0.003750364576389903,-0.0178643260237972,0.01778795270030075,-0.0261849036650385
Aluminum,Coeur,0.1358632719777179,0.1169671471828781,-0.0260862865643799,-0.01848462490003295,-0.01753549359875065,0.0002279653274202332,-0.03563124896163871
Aluminum,Marathon,0.13565895101756037,0.13727641918858416,-0.015147825527255248,-0.01853151828631261,-0.002532818164370325,-0.011594074503227218,-0.007600624891147497
Aluminum,Valero,0.13475763208003305,0.12779490273540225,-0.002500660269045686,-0.011308074738093105,-0.003977254101406295,-0.009292678737725869,0.004074361604923596
Gasoline,FirstMajestic,0.13466612362212468,0.13587729203923274,-0.0492072101683202,-0.0041107634224122275,0.00109933087249184,0.024369283486203746,-0.04520588507960444
Corn,Freeport,0.13358506955790295,0.1266868939051117,0.003208074555410448,0.012455309955525604,-0.0272324428475902,0.010276992318138278,0.004351383302102273
Aluminum,Kinross,0.1318293766072126,0.1143979721193053,-0.03830495948175726,0.0035538467001234347,-0.024077181347523808,0.005798836097584483,-0.015451891484724548
Corn,BHP,0.12865752379108633,0.12925710597797813,0.006252901895461672,-0.017285773977547096,-0.04232596614504278,-0.005707150474214593,0.013023354584162159
Corn,ConocoPhillips,0.12717363882142743,0.13053684862528486,-0.00423334264292463,-0.027962673700268083,-0.034717337612572285,0.0007670106355871418,-0.015561136294137048
Gasoline,Wheaton,0.12538203398230563,0.11832343498116872,-0.022734171157279538,0.019713971926052818,0.019973986088949524,0.00156230557000385,-0.047560480513745174
NatGas,Exxon,0.12421383788003504,0.12349771950061143,0.04454279630817125,0.03273790880987831,-0.020847821558274728,0.0025674287743070274,-0.010688156551574776
Gasoline,Kinross,0.12237215208365168,0.11563983762780415,-0.057151041780575486,-0.007740015225438106,-0.004996043024482981,0.0014160230930218354,-0.04347129296711467
NatGas,Chevron,0.12221331926745597,0.12320498685974729,0.028089889507552788,0.018997312462341275,-0.008099733055575695,-0.005283267579129485,-0.0050215960864935264
WTI_Oil,MAGSilver,0.12218659055483397,0.1497076439836477,-0.00707134754371226,0.08000672596264728,-0.03971368039827632,0.03706486208668123,-0.008721676653832954
Aluminum,SPDR_Gold_ETF,0.11886666462923286,0.08375113329536141,-0.02081062160342336,0.007084704733437266,0.018285891598216093,-0.005086202996754367,-0.012575292378463495
Corn,SouthernCopper,0.11870944331528122,0.12091717493193992,-0.0019668865330028087,0.02994867849351143,-0.010807476933006797,0.00014899679884373073,-0.003571015120139211
Gasoline,Newmont,0.11569852501878294,0.10337919490824102,-0.015990854493398616,-0.0184117658856339,0.010077669156430238,-0.013138374880192892,-0.06610103484902365
Corn,Schlumberger,0.11491063498938092,0.11526229840052873,0.004346468717165297,-0.021026463450291112,-0.04829348471685031,0.005431998389541304,-0.00844150726696331
Gasoline,Agnico,0.11360600131505404,0.1011299101079193,-0.0381067842600575,0.005372711751990693,0.0008659341603279951,0.022727339516794752,-0.06342267887460268
NatGas,ConocoPhillips,0.11142790512876352,0.1113275376569229,0.0410989275767477,0.03218326759881101,-0.014345753758127572,-0.018153065129882007,0.013625364931004962
NatGas,Schlumberger,0.11068982184849743,0.117626885497647,0.04742687640438678,0.011035430775042817,-0.0023735863827740998,-0.02054434105758486,-0.014948326806975193
Silver,Marathon,0.10428181256967793,0.09389683344598745,0.03791317941057245,0.018771122710173106,-0.016674937331339134,-0.012248464961451749,0.012336034468060763
Corn,Chevron,0.10425010295422965,0.10584625295157069,0.019772686569297,-0.001061317462543707,-0.023907292466027935,-0.02597890186592875,0.00044626214245069713
Wheat,BHP,0.10009775697631232,0.10680094436495002,0.01805792312593385,-0.0060831094411868784,-0.041311808237954654,0.0048456046829977745,-0.00739420948001419
NatGas,Phillips66,0.09958768849559628,0.1047424565345095,0.018424387745947696,0.015019708602912452,-0.0056579592169906275,-0.022509909750907626,-0.009330505850472445
Wheat,RioTinto,0.0990789768738801,0.1005176953140355,0.017093213929804292,-0.00023641833353758054,-0.05481761978963546,0.0007373311319134272,-0.01094600886622836
Corn,Exxon,0.09759571909887076,0.09408518265196669,-0.014021623362539438,-0.02112716483070766,-0.015493898693082946,-0.019059472255717465,-0.0004849060344929186
NatGas,RioTinto,0.09507390282429987,0.10767085143591043,0.02050142528344047,0.0062247179583436755,-0.033418605175530545,0.02184262458926204,0.024191738932631834
Wheat,ConocoPhillips,0.09457713732349532,0.0939386402294435,0.007985179717134005,-0.011436807660537215,-0.013126398915630909,0.022564583071491787,-0.004500000072549703
Corn,Phillips66,0.09370548634691296,0.09352339012642737,-0.014960574943341867,-0.012528036166179408,-0.02715179591645761,0.008055961463143949,-0.01538782342508385
Silver,Phillips66,0.09067935904330893,0.0973496966183045,0.031048317570982528,0.001088294106652575,-0.029780204732262953,0.003870379200835128,0.029009756003991867
Wheat,MAGSilver,0.0885221213886142,0.09446912081382539,0.006613936669716679,0.010512044808405249,-0.03572889226442664,0.01572456430261905,-0.019885082721162
NatGas,SouthernCopper,0.08628594697091772,0.1026786123337934,0.03688252194986265,-0.01713560321154109,0.003596549617152308,0.013604038748435902,0.005815874649277106
NatGas,BHP,0.08609682661826991,0.09402437636845322,0.027339405595837953,-0.001494155843375032,-0.014354037259897822,0.01654997617345691,0.02472980733140912
Wheat,Hecla,0.08601212768920766,0.09116857523838853,0.03961043112880092,0.007504812619689815,-0.03071315386238167,-0.006409026628554874,-0.019681862459668676
Wheat,Freeport,0.08557108595865781,0.08574679733425628,0.011447363053468221,0.008782814685445409,-0.032264121452725475,0.016315549092330073,-0.004803038919885623
NatGas,Marathon,0.08487187502764305,0.08873129576710329,0.034056598302363815,0.013393859527236297,-0.008799034194631577,-0.012224559114752098,-0.004763538629315293
WTI_Oil,SPDR_Gold_ETF,0.08344978389931464,0.09582414420854118,0.03683588928426919,0.02875063373802541,-0.02009327071099577,-0.0016019889455910336,-0.04220525629756967
NatGas,Valero,0.08244330817116421,0.08076652629620859,0.03252964312122804,0.022677471287531222,-0.023095418781070846,-0.0073134441744849,0.0017290396601976762
Wheat,FirstMajestic,0.08205232067802772,0.09015494691865213,0.01935058231469586,0.021175557329798773,-0.021532479076492448,0.016635395158911694,-0.03250972802609782
Wheat,Endeavour,0.08181249276402416,0.08690655029116567,0.018026557405457756,0.026081380519083198,-0.007075916235406257,-0.02356864505526105,-0.020161139497662794
Corn,Valero,0.08158521488731704,0.08605737328537,0.012238163587018144,-0.01489332257860675,-0.01956682062598714,0.0021043588100102873,-0.039337707859264666
Silver,Valero,0.07916689620203508,0.07993966174424981,0.03457295003004869,0.005448848789934269,-0.01824361195515137,-0.02279497709283944,0.02084953269949395
Brent_Oil,SPDR_Gold_ETF,0.0787242676944586,0.08588077740356065,0.04676586237637397,0.02748335965982519,-0.015605812975311465,-0.012170019413807048,-0.03864750518854171
Corn,Hecla,0.07869282756841119,0.08481258405603109,0.019708064949179,-0.016110511690559583,-0.02993466217430893,-0.02240446252561849,0.0013143918126699119
Wheat,Schlumberger,0.07761130436262302,0.07781893878333776,0.007470980422645189,-0.008627857746701143,-0.02834669836024213,0.04601361935052546,-0.014541195255305592
Corn,Marathon,0.0765400673975241,0.08253954389567712,0.016875079159876218,-0.023775517296323163,-0.022548909689377172,0.0033596365193600286,-0.01226888789935512
NatGas,Freeport,0.07496727855511261,0.09159730584479676,0.013677258674845231,-0.006188174818705293,0.0030657444351364378,-0.018044250756733868,0.026837000557256716
Wheat,Chevron,0.07366455445489435,0.06733911064035596,0.01820869118021454,0.02972952606444608,0.008564998978837548,0.014998524412080357,0.002683613247489412
Gold,Chevron,0.07345587301965512,0.06075362049411386,0.028061094043288732,0.01293477965127239,0.01908537359790675,-0.0173676039237802,-0.023864957817435417
Corn,FirstMajestic,0.07328047035765257,0.0760997066088577,0.029818549407683987,-0.0036004848149224404,-0.013139148952116512,-0.015940562470990665,0.003419078088515367
Wheat,PanAmerican,0.07267254282482825,0.0764675350816843,0.02764114573469782,0.02732025485991082,-0.029303243230763984,0.0055945330330406,-0.012822914535137115
Wheat,Phillips66,0.07116598741312077,0.07469174345474487,-0.01590090752532842,-0.007668963816947019,-0.015615865331251163,0.018384318880278715,-0.001837038518979505
Wheat,Coeur,0.07075507546928164,0.07375253985640357,0.029664700597750813,0.008616069193635471,-0.009926567727378103,0.008461884128172401,-0.023669253169744903
Wheat,SPDR_Gold_ETF,0.06985625839869115,0.0724254041438827,0.028146895678996423,0.03177994394331662,-0.008124753703876081,0.00525721170299954,-0.012955073543892727
Wheat,Exxon,0.0690565428033516,0.06310181517262606,-0.007250336050325907,0.004539923135544054,-0.009891125036845163,0.015717789648541668,-0.008183261630379768
Wheat,Agnico,0.06811402244998448,0.07087392345263051,0.008926990290445759,0.01938006661337372,-0.034925109704378725,0.002034035333721135,-0.020511357344658008
Wheat,SouthernCopper,0.06805785971966802,0.06912743633167365,0.02030683836490963,0.035660591088713625,-0.03488623996058783,0.017806936643073795,-0.0025360110762257825
Wheat,Fortuna,0.06655557141714193,0.07114580340693855,0.030572129784482267,0.009698327394174828,-0.024768605938297276,-0.0009406141659586296,-0.012373186280419288
Corn,Coeur,0.06518837162416974,0.060232792199831235,0.0175327583712318,-0.009764496003500501,-0.01376341569104227,-0.01956683423899407,-0.018977122830020014
Wheat,Valero,0.0646288262127545,0.07159928348936702,0.005338293429517546,-0.0032734580089419404,-0.006503792771577971,0.019762821050379256,-0.01957770628162874
Corn,PanAmerican,0.06304509623966179,0.0670558008527899,0.02729926713120074,0.006283339251392924,-0.03167988068431313,-0.043151972640917184,0.011898841911100858
Corn,Endeavour,0.05997635305366689,0.05883375296160302,0.015058850417457748,0.0045692933211790325,-0.018542786738085765,-0.049147094568123544,0.012696383978163972
Wheat,Wheaton,0.05912602215457994,0.06139255445462657,0.027671296425186488,0.04060954253314779,-0.010783966661401427,-0.008735655860312596,-0.007466143697672732
Gasoline,SPDR_Gold_ETF,0.05904039337727273,0.06543692679283568,-0.013286236665952267,-0.0042248782007393015,0.009011904604078507,-0.045884736183368614,-0.06588266494866875
Wheat,Newmont,0.05862461635252183,0.05977525230525883,0.027228554469857218,0.025871199470758992,-0.023107001105205516,0.017584709855327403,-0.015264654498424488
Wheat,Kinross,0.05584625665255878,0.06110257943071728,0.023966107156684006,0.011133288614769048,-0.03296767604137498,0.016023338399300886,0.0021276745524073533
Corn,Agnico,0.05308233436565827,0.049928771330977256,0.00882698967223003,0.0073355192818860895,-0.03572048382104979,-0.03951815088843045,0.005891049678711938
Wheat,Marathon,0.05276549151896189,0.06117401875031579,-0.009442119626960073,-0.007109700580327825,-0.006119449279456602,0.03924311994177388,0.003924475599975293
Corn,SPDR_Gold_ETF,0.05114437679359045,0.04505779713710746,0.003651466364606665,0.008460835795183544,-0.01481932378066804,-0.027542953099882313,0.0018087004731804175
Corn,Newmont,0.05067999872375578,0.04350572551548248,0.01867485616929411,0.015513591801530438,-0.019234391890302523,-0.009945761920273626,-0.008995172792192337
Corn,MAGSilver,0.049805255810036614,0.047302183005717986,0.007608986403097862,0.002030175386783923,-0.02729530164622036,-0.020132102239118585,-0.003723507777973589
Corn,Wheaton,0.048628231137106404,0.05170897021777149,0.027172789267834587,0.013713072931661756,-0.016194842673835152,-0.036391804945846214,0.0026988427915985986
Corn,Fortuna,0.04799779195255672,0.04889866186455576,0.008000610472282123,0.01938858746772677,-0.02687373986229967,-0.036064140128180204,0.0043318912476303
NatGas,MAGSilver,0.047143147003881544,0.05419807915737141,-0.000993996127462901,0.003917414733474452,0.007666790006400708,0.014756925358140187,0.030628709776228568
Gold,Exxon,0.04585355512298716,0.04694278236019164,0.021932063149629616,-0.014766712274814246,0.015426896149506824,0.013762217863262956,-0.01769231662485078
Corn,Kinross,0.04524169739511804,0.04305757369413271,0.0029379352065129764,-0.0012289399954394941,-0.01936759733871497,-0.02625876184243606,0.016684044195949023
Gold,Schlumberger,0.04025630116825215,0.045517396668142175,0.01517386928911564,-0.0030340540243362297,-0.014385997782815556,0.0009045857311736949,-0.013219073220116647
Gold,ConocoPhillips,0.03779271827372594,0.03804144939889994,-0.004052300609879809,-0.006324437027415622,0.0036342836818000638,0.0076641739536931685,-0.017434006724659307
Gold,Valero,-0.03302680593332118,-0.017805674252232475,0.023327244027515764,0.017334646401989822,-0.02185928050697567,-0.009599536000682658,-0.016341240548260957
NatGas,Hecla,0.03210088429414543,0.04463336836180877,-0.014370354362710782,0.02249988427899226,-0.01221800641035193,0.01175836094200018,0.020138814323852845
NatGas,Endeavour,0.028080462250333532,0.04176326234888691,-0.0005233549032631264,-0.005583384801151488,-0.0005659041644359551,0.025465224561942754,0.02171706620660903
NatGas,Coeur,0.02646734327861616,0.04193545125570435,-0.02592277583109425,0.004697063070916366,-0.012027021787863188,0.022619044788536588,0.02460277760386147
Gold,Phillips66,-0.02407688238451928,-0.007478330148518231,0.014024695816658083,0.01281117691245572,-0.023137427538447268,0.005089837110702469,-0.0026831861723905365
NatGas,Agnico,0.023986660426627164,0.041337970417089136,-0.0024935240233810367,-0.02045707141560645,-0.01260339628856144,0.014041951442028583,0.009396452468947679
NatGas,Kinross,0.017819163561896948,0.03323369938981145,-0.006465541039256468,-0.007829633666163766,-0.012752377058676382,0.024032410582507265,0.026658394040965493
NatGas,FirstMajestic,0.01761307204618054,0.03552009047247858,-0.016139212933995523,0.0009602752276397317,0.0031202867593968435,0.01799964125408556,0.03268617325556847
NatGas,PanAmerican,0.016467991814473303,0.03249032987927133,0.003989277721914072,-0.011763479714584494,-0.00788351492719625,0.031432393135863754,0.02082204916103958
NatGas,Fortuna,0.014905317677849387,0.026213538570339073,-0.015314899581096438,0.008525130534484192,-0.0042820094752469805,0.023648294578929138,0.03687885865438995
Gold,Marathon,-0.007979980057202197,-0.0037824445787661386,0.01748540944865198,0.03157147788679788,-0.02075719396378157,0.006005319040028122,-0.022795048110913367
NatGas,SPDR_Gold_ETF,0.005378721115292643,0.022379191406344815,-0.014839202588694485,-0.008078050789694898,-0.04352783079836308,0.026297233927236794,-0.009151502223444947
NatGas,Wheaton,0.003974451389016939,0.020618690051979242,-0.003623041214213549,-0.018981878051161777,-0.01598140526783138,0.011485758583904233,0.009451560615717986
NatGas,Newmont,0.0031261023867153476,0.019595552321984497,-0.018724525686153924,-0.02682509141183616,-0.017462592406564385,-0.0001692137425633978,0.01077144587102915
